gate_min,gate_max,gate_variance,n_skip_candidates,tool_avg_layers_run,tool_avg_skip_pct,plan_avg_layers_run,plan_avg_skip_pct,skip_diff_pct,ppl_full_tool,ppl_gated_tool,ppl_delta_tool,ppl_full_plan,ppl_gated_plan,ppl_delta_plan,flops_full,flops_tool,flops_plan,flops_reduction_tool,flops_reduction_plan,lora_loss_delta_tool,lora_loss_delta_plan,checkpoint,n_eval,seed,lora_r
0.2725,0.7304,0.050829,9,23.74,1.09,20.48,14.68,-13.59,4.827,3.61,-1.219,4.883,3.66,-1.223,377688686592,373597059153,322294345891,1.1,14.7,-1.2008,-0.8796,checkpoints_seed8675309/best_adapters.pt,100,8675309,8
